ID,书名,密码,百度盘,城通,天翼
12610,《威尼斯之死》,ctp7;,http://pan.baidu.com/s/1eSiR3BO#ctp7,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498197943699&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=7149021473880950&token=cloud3&sig=UYvLoDFQ608i%2F5MdSC4PNf%2B%2BA8w%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498197943690&sk=24578ED11A6242943B095C80BF002EEF&ufi=6154321456522408&token=cloud14&sig=Nurt4%2BpgEp0mx47xmy1Gqnku78c%3D#
14121,《中华雅文化经典(套装共4册)》,6u2j;,http://pan.baidu.com/s/1eS5nO8y#6u2j,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498428236660&sk=6065D28083473231C78F3884E226D7DC&ufi=8147111554384941&token=cloud16&sig=OXYG3T0ANUlqkvRazgZ%2Fc7cgEqo%3D,https://page71.ctfile.com/dir/11851471-22947015-f5a0db/#
15282,《真名实姓:英美最佳中篇科幻小说选》,btp3;,http://pan.baidu.com/s/1mhNdx4O#btp3,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500364552723&sk=6065D28083473231C78F3884E226D7DC&ufi=6130951577735026&token=cloud16&sig=F2I%2FMDaO93k8IL40BXYui%2BiUQX8%3D,https://page71.ctfile.com/dir/11851471-22946385-03ad30/#
12171,《耶路撒冷》 ,ph6i;,http://pan.baidu.com/s/1hseJg6C#ph6i,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500123117374&sk=98A6737B325C52C84D55218BF66D57AA&ufi=3147111447160128&token=cloud15&sig=p2h%2FHTEO9w%2FhF3KGPfNPq9oHW0c%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500123117367&sk=6065D28083473231C78F3884E226D7DC&ufi=3147111447160167&token=cloud16&sig=hZlELkzMwrMYxZiMbWcnLsSrOR8%3D#
13052,《人性中的善良天使:暴力为什么会减少》,kzq9;,http://pan.baidu.com/s/1hrPldCo#kzq9,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499016894938&sk=24578ED11A6242943B095C80BF002EEF&ufi=8154321497728303&token=cloud14&sig=wxA49L4wBNEMp%2BnOkJl2jJNpYLs%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499016894935&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=4147111489499664&token=cloud4&sig=ZKcnBz3DkzDT%2FDshKMnMCVepc%2Bs%3D#
16950,《阿丽思漫游奇境记（又译：爱丽思漫游奇境记）（精制多看版）》,vxgs;0584,http://pan.baidu.com/s/1dEULfO1#vxgs,https://page71.ctfile.com/dir/11851471-23829942-a4f0fd/,http://cloud.189.cn/t/AnYfIrqAZ7ve#0584
14825,《世家的天下：魏晋豪门与皇帝的争权之路（套装全3册）》,270b;,http://pan.baidu.com/s/1qYjpwT2#270b,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499398561042&sk=24578ED11A6242943B095C80BF002EEF&ufi=1152621870190735&token=cloud14&sig=tpms37bHk6W9bwsd%2FtkoLX36NwQ%3D,https://page71.ctfile.com/dir/11851471-22946166-edddaf/#
14921,《女法医手记系列套装（全四册）》,hjpe;,http://pan.baidu.com/s/1bo1aGOZ#hjpe,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499769114512&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=5139411586311833&token=cloud4&sig=NC8lZ1UIPEokCK6UzDAMYvhh86U%3D,https://page71.ctfile.com/dir/11851471-22946316-800d6c/#
16256,《游侠秀秀（自制多看版）》,kvui;3929,http://pan.baidu.com/s/1gfgR1kR#kvui,https://page71.ctfile.com/dir/11851471-23410401-8210f6/,http://cloud.189.cn/t/yYvABzj2UzU3#3929
17453,《第五大道》,hijn;,http://pan.baidu.com/s/1miA5c6W#hijn,https://page71.ctfile.com/dir/11851471-24001926-5994c3/,#
15743,《从这里读懂第三帝国（套装共8册）》,i1zy;7461,http://pan.baidu.com/s/1dFCdf49#i1zy,https://page71.ctfile.com/dir/11851471-23095032-a8477b/,http://cloud.189.cn/t/neArmmNbe2eq#7461
12370,《北极光诗系·经典译丛（套装共8本）》,69ub;,http://pan.baidu.com/s/1i4551RZ#69ub,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500383830451&sk=6065D28083473231C78F3884E226D7DC&ufi=5149021463786268&token=cloud16&sig=qPwBxgCvxn%2BVBi%2FMrTJxa%2BbSEGQ%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500383830435&sk=98A6737B325C52C84D55218BF66D57AA&ufi=8149821462902040&token=cloud15&sig=gUPw6%2B1JB4xUrRv9uyUGD9JQb1I%3D#
12760,《五月槐花香》,md1a;,http://pan.baidu.com/s/1kVfxysB#md1a,https://page71.ctfile.com/dir/11851471-22948089-baa67d/,#
13389,《梅奥住院医生成长手记》,qnu9;,http://pan.baidu.com/s/1nvz9akT#qnu9,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499617849396&sk=98A6737B325C52C84D55218BF66D57AA&ufi=1149021810960082&token=cloud15&sig=vSi8AgQ2%2FJT%2FtcISxUkE%2B4f%2BkL8%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499617849403&sk=6065D28083473231C78F3884E226D7DC&ufi=9149121512366326&token=cloud16&sig=MOoTREfm5vY1aKwlI%2BpulvFS7%2FQ%3D#
12602,《它（全2册）》,78it;,http://pan.baidu.com/s/1pLlWXcR#78it,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498196936916&sk=6065D28083473231C78F3884E226D7DC&ufi=2149121475446394&token=cloud16&sig=HsJL1%2B2lu1ounVp7fvQHbpiy7rk%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498196936925&sk=6065D28083473231C78F3884E226D7DC&ufi=7149821473814000&token=cloud16&sig=Q9g55orLEFwiJvG%2FM%2BFdhmve%2BKM%3D#
16138,《狼天使（WolfsAngel）》,yj86;4611,http://pan.baidu.com/s/1bp6HN23#yj86,https://page71.ctfile.com/dir/11851471-23315406-91ffcf/,http://cloud.189.cn/t/uiMfEjUbaI3i#4611
13951,《犹待昭阳》,2s2j;,http://pan.baidu.com/s/1qXMTXd6#2s2j,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498190057311&sk=6065D28083473231C78F3884E226D7DC&ufi=6149121526702464&token=cloud16&sig=qT%2FmeHuGisB1X5iRQknsnuK5NZE%3D,https://page71.ctfile.com/dir/11851471-22946898-eaa6aa/#
16970,《热门书籍大合集（合集6套共27册）》,8g7e;4926,http://pan.baidu.com/s/1dF1VjkX#8g7e,https://page71.ctfile.com/dir/11851471-23845434-545dd1/,http://cloud.189.cn/t/6nQrAjIRfUvi#4926
15806,《你可记得我倾国倾城》,7edn;6528,http://pan.baidu.com/s/1c2IkM0S#7edn,https://page71.ctfile.com/dir/11851471-23146506-428f5d/,http://cloud.189.cn/t/n2MFFnUbymme#6528
12952,《人与土地（增补本）》,67xc;,http://pan.baidu.com/s/1jHYAs9C#67xc,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498898505912&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=4135051486677343&token=cloud3&sig=AXAVXUPBB3w3onFzp56R1vreDyE%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498898505893&sk=24578ED11A6242943B095C80BF002EEF&ufi=5149021495965879&token=cloud14&sig=AYqwILhryBzzcehsoDcAq4yHWZQ%3D#
17168,《回到过去变成猫》,8x1g;2137,http://pan.baidu.com/s/1o8uR8XO#8x1g,https://page71.ctfile.com/dir/11851471-23897574-07c46b/,http://cloud.189.cn/t/vAbMn2iyURJz#2137
16746,《柏杨版资治通鉴第三辑：魏晋纷争（精校精制）》,z4nz;5750,http://pan.baidu.com/s/1slPSSXn#z4nz,https://page71.ctfile.com/dir/11851471-23674017-57fdbe/,http://cloud.189.cn/t/yQzQBvumQjIf#5750
14471,《周易正本解》,w1ll;,http://pan.baidu.com/s/1pLqIBJP#w1ll,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499015303306&sk=6065D28083473231C78F3884E226D7DC&ufi=5130951569377220&token=cloud16&sig=kqI2DHErmPCOXaN8k5mJG5Okv4o%3D,https://page71.ctfile.com/dir/11851471-22945935-0d3a9b/#
11799,《公牛山》,rzk7;,http://pan.baidu.com/s/1pLQ7ysj#rzk7,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499950354711&sk=6065D28083473231C78F3884E226D7DC&ufi=5149021431926432&token=cloud16&sig=erqMG%2FzOzIOZpdAjOCiSAOEfXLc%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499950354702&sk=24578ED11A6242943B095C80BF002EEF&ufi=3147111426829496&token=cloud14&sig=wGppz%2BN9FpxmqYXEF8xFFckKx94%3D#
14752,《诗词大会：品味古文人的“八卦”人生（套装共4册）》,bevv;,http://pan.baidu.com/s/1slsGCpf#bevv,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499272470278&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=1138121866954332&token=cloud3&sig=FO0lhy%2Fx2XoaVcxfsGd21Yvgjbk%3D,https://page71.ctfile.com/dir/11851471-22946070-c4efb0/#
13929,《一口气读完中国战史（多看版，套装全六册）》,vnc9;,http://pan.baidu.com/s/1jHM0mdK#vnc9,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498131452793&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=6135021524120424&token=cloud4&sig=Nu3qmQTB7GOvKXR9uuSw5WOjsvY%3D,https://page71.ctfile.com/dir/11851471-22946817-8352a7/#
15167,《雪国（精制多看版）》,8r5z;,http://pan.baidu.com/s/1miMD6ek#8r5z,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500094207990&sk=6065D28083473231C78F3884E226D7DC&ufi=9154321588885225&token=cloud16&sig=KXviFN3YK4i6ND%2FIib2ppKYz1UY%3D,https://page71.ctfile.com/dir/11851471-22948188-d7856f/#
14371,《长物志》,gwzn;,http://pan.baidu.com/s/1eRI4XCQ#gwzn,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498845828107&sk=98A6737B325C52C84D55218BF66D57AA&ufi=1149021856976565&token=cloud15&sig=KgCmEfcrLRrAl0ESzLVlMs9N%2FbA%3D,https://page71.ctfile.com/dir/11851471-22945977-235af8/#
11929,《果壳中的宇宙(插图本)》,wnoy;,http://pan.baidu.com/s/1i5vBHYH#wnoy,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499951803692&sk=6065D28083473231C78F3884E226D7DC&ufi=2152221435422691&token=cloud16&sig=5Rp0mEDdHT%2BmqF26qEXS3Pne7W4%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499951803698&sk=98A6737B325C52C84D55218BF66D57AA&ufi=2152221435422670&token=cloud15&sig=%2FrdWuB1z8w3xPAZuAZB%2FVVLG2NI%3D#
14059,《仙楚（自制多看版）》,gzb3;,http://pan.baidu.com/s/1hrLO1ZQ#gzb3,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498325172500&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=8151651551801524&token=cloud4&sig=pmlJEPcDmaRu8Z8mgOecUJNRGNo%3D,https://page71.ctfile.com/dir/11851471-22946751-3ca232/#
12773,《大宋王朝（全四册）》,y23d;,http://pan.baidu.com/s/1i57iiXn#y23d,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498561055560&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=6132321465713355&token=cloud3&sig=u6fmRvvcRF5TQj6tdD4s65ewcVI%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498561055554&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=5149821489305361&token=cloud3&sig=iTB%2BfCdOsoeJezM0aG89%2F7%2BR1eU%3D#
13351,《圣杯神器系列三部曲（套装共3册）》,jr4d;,http://pan.baidu.com/s/1hsiOpmO#jr4d,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499610905562&sk=6065D28083473231C78F3884E226D7DC&ufi=8132351518156778&token=cloud16&sig=l39cEnOP33NrB9IDgFv61IKb2RA%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499610905557&sk=98A6737B325C52C84D55218BF66D57AA&ufi=6147111496172326&token=cloud15&sig=PN2tEVcd2VcUdmFzFBiT8Jg%2FTZQ%3D#
16947,《中国历史上那些事儿（套装共18册）》,d55w;,http://pan.baidu.com/s/1o7KZuky#d55w,https://page71.ctfile.com/dir/11851471-23818858-59e6d4/,#
16955,《屠夫十字镇》,c4r5;5296,http://pan.baidu.com/s/1nvr5ypr#c4r5,https://page71.ctfile.com/dir/11851471-23834520-112d47/,http://cloud.189.cn/t/bEj67rIfEJZr#5296
12151,《全职高手（多看精制版）》,92dj;,http://pan.baidu.com/s/1ccoGP4#92dj,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500008703056&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=2149821441494646&token=cloud4&sig=KUSboyat7FMG4XNR47YlF1h4BuI%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500008703047&sk=24578ED11A6242943B095C80BF002EEF&ufi=6147111424412877&token=cloud14&sig=U0ixqO%2FcpR4vVbp9dtwTivbbgEg%3D#
13028,《上帝与黄金：英国、美国与现代世界的形成》,mr66;,http://pan.baidu.com/s/1dFgmhhB#mr66,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498947310328&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=2152751493510592&token=cloud4&sig=e1MLpqBDzVmlP3VnF9O2139BVTY%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498947310320&sk=24578ED11A6242943B095C80BF002EEF&ufi=4152721487752428&token=cloud14&sig=Fiv2SOsWG0Uuql0UOx%2FLrojy6Z8%3D#
17248,《盛世良缘》,bbc8;533,http://pan.baidu.com/s/1kVcaXgz#bbc8,https://page71.ctfile.com/dir/11851471-23913552-fcef53/,http://cloud.189.cn/t/I3mQneU777rm#533
13466,《后殖民理性批判》,5aj0;,http://pan.baidu.com/s/1gfnAebx#5aj0,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499779542724&sk=98A6737B325C52C84D55218BF66D57AA&ufi=9152751516563519&token=cloud15&sig=SI6KHZlUWCAD4EEQDWVYm5fcbf4%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499779542717&sk=24578ED11A6242943B095C80BF002EEF&ufi=9152751516563537&token=cloud14&sig=3WXTfCDfwcycG%2Fqf%2B%2Fj%2B2BoSAjc%3D#
16655,《青春咖啡馆》,cork;2185,http://pan.baidu.com/s/1pKTezVX#cork,https://page71.ctfile.com/dir/11851471-23610390-8ed483/,http://cloud.189.cn/t/JJ3aIjbauaEb#2185
14918,《爱与数学》,1ubz;,http://pan.baidu.com/s/1kVaCmfP#1ubz,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499769041515&sk=6065D28083473231C78F3884E226D7DC&ufi=7149751579228886&token=cloud16&sig=E8PckCWaGsIlPGG8iWMofT9TqFs%3D,https://page71.ctfile.com/dir/11851471-22946337-e75072/#
14874,《不期而遇的温暖》,op7x;,http://pan.baidu.com/s/1o8Npc4E#op7x,http://download.mebook.cc/2017/06/09/bqeydw/不期而遇的温暖  - 板栗子.epub,https://page71.ctfile.com/dir/11851471-22946409-4c1a5c/#
15604,《庆余年（精制多看版）》,hsra;0323,http://pan.baidu.com/s/1i5OfZBf#hsra,https://page71.ctfile.com/dir/11851471-22989087-ac92d7/,http://cloud.189.cn/t/ErEJruVZBvQb#0323
14285,《陀思妥耶夫斯基全集（精制多看弹注本，全二十二卷）》,5jid;,http://pan.baidu.com/s/1jIqSHOM#5jid,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498756381024&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=9149021557187605&token=cloud4&sig=l6piP8jKVElM%2FKoiI4RfBnTfTcM%3D,https://page71.ctfile.com/dir/11851471-22946013-8b318b/#
12641,《往事流光:见证文学的光荣年代》,nmuk;,http://pan.baidu.com/s/1i4HbcfN#nmuk,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498262516764&sk=6065D28083473231C78F3884E226D7DC&ufi=9149821475023068&token=cloud16&sig=CD8n6IkuiYHGtK%2F5hxFDnYG54ic%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498262516756&sk=6065D28083473231C78F3884E226D7DC&ufi=3149021475789825&token=cloud16&sig=Cs7JY24sk9g8qwzHsBARkk30ecM%3D#
13758,《西方哲学史（增补修订版）》,soxn;,http://pan.baidu.com/s/1c2kYGFY#soxn,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500303374447&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=4151221525071162&token=cloud3&sig=zHYzl9%2BxEwE0xA7YDBCZewdDY7E%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500303374439&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=9151211528692517&token=cloud3&sig=pp0%2BNcz3%2Fj%2F%2B%2Bu6pFdJEqDiAI5Y%3D#
12214,《哥伦比亚中国文学史》,tt8n;,http://pan.baidu.com/s/1boWfQqV#tt8n,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500123846256&sk=24578ED11A6242943B095C80BF002EEF&ufi=7149021450488483&token=cloud14&sig=sgySjK2%2Fp2oUfQz11fH3Z3hJU8g%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500123846251&sk=6065D28083473231C78F3884E226D7DC&ufi=6149121432988101&token=cloud16&sig=cVWmTFHb27HhFEZSmvBPcmJLfV0%3D#
11982,《天下没有陌生人》,pt74;,http://pan.baidu.com/s/1i5eaQAL#pt74,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499952534137&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=9149021436050781&token=cloud4&sig=fQGcgSl9lCyaKaECJzy2tr7KKT8%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499952534131&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=3149121437285144&token=cloud4&sig=7VJdqqq0nmquean0cf5MqN5d%2B68%3D#
14946,《高能预警》,foor;,http://pan.baidu.com/s/1geNnn39#foor,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499848470794&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=4138151579314946&token=cloud4&sig=KFLJyASmgeYhqus6tXlZ2CCazOU%3D,https://page71.ctfile.com/dir/11851471-22946250-557d63/#
16702,《奇点天空》,4si0;0046,http://pan.baidu.com/s/1dE5IrO9#4si0,https://page71.ctfile.com/dir/11851471-23628411-29b7b5/,http://cloud.189.cn/t/2ymaqmNVBFJr#0046
14932,《家国天下：现代中国的个人、国家与世界认同》,thsp;,http://pan.baidu.com/s/1o7Te6vg#thsp,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499768900244&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=2139421580715840&token=cloud3&sig=yEA%2FH1QcdCsvSiGmIw4B2NF42a0%3D,https://page71.ctfile.com/dir/11851471-22946325-ede9e7/#
15273,《仁者无敌:林肯的政治天才》,3d7l;,http://pan.baidu.com/s/1gfmVYoF#3d7l,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500269248737&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=4149021588652219&token=cloud3&sig=CVJJoxWGc4aIVsgLvV2FaeXncis%3D,https://page71.ctfile.com/dir/11851471-22948134-e484b0/#
12567,《天上再见》,5ig3;,http://pan.baidu.com/s/1o86XBuU#5ig3,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498110807872&sk=24578ED11A6242943B095C80BF002EEF&ufi=4149021468181424&token=cloud14&sig=uBF0K5Sugl3oqiRIF%2FpwAMz50W0%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498110807864&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=6149121454181728&token=cloud3&sig=94eOf7xp9eHqeRMXs4ppYWdZ5X8%3D#
14159,《演讲的艺术》,c5fv;,http://pan.baidu.com/s/1i59R2KH#c5fv,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498537584460&sk=98A6737B325C52C84D55218BF66D57AA&ufi=2149021553783426&token=cloud15&sig=veBMy6dMfWk4NQ5Q7Q0tn8weRd4%3D,https://page71.ctfile.com/dir/11851471-22946922-36e407/#
17399,《迈克尔·波伦“饮食觉醒”系列（套装共3册）》,qilx;1909,http://pan.baidu.com/s/1pLAySCr#qilx,https://page71.ctfile.com/dir/11851471-23998158-3edc0b/,http://cloud.189.cn/t/EvUNV3vumuq2#1909
16942,《语文趣谈丛书（套装共6册）》,8dap;5060,http://pan.baidu.com/s/1o78Odo2#8dap,https://page71.ctfile.com/dir/11851471-23818855-b9da83/,http://cloud.189.cn/t/mIjeMvIbeY73#5060
15549,《恋爱中的男人》,0c4w;7600,http://pan.baidu.com/s/1o792wTO#0c4w,https://page71.ctfile.com/dir/11851471-22973853-0fc222/,http://cloud.189.cn/t/Ybe6ra6RZ773#7600
17321,《舞！舞！舞！（精制多看版，林少华译本）》,k1il;0272,http://pan.baidu.com/s/1boDoJgV#k1il,https://page71.ctfile.com/dir/11851471-23938941-5399d2/,http://cloud.189.cn/t/RVZZ7jFrmyIv#0272
11810,《从奇点到虫洞:广义相对论专题选讲》,52rz;,http://pan.baidu.com/s/1mhXOSWC#52rz,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499299462105&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=9152221424540740&token=cloud3&sig=tLyZ4FsTePpAx2dEpV8PJ%2BoReLs%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499299462115&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=3149021426876056&token=cloud4&sig=Djvn23mmLLXk9te2yn%2BeE%2FZZtnA%3D#
14660,《宋史通俗演义》,dxut;,http://pan.baidu.com/s/1bJZkWu#dxut,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499185849433&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=7130951567771329&token=cloud4&sig=KiobqKddCpdmGyC9er5PmSD9vsk%3D,https://page71.ctfile.com/dir/11851471-22945902-c08aa6/#
15143,《米奇·阿尔博姆作品系列套装（套装共5册）》,qbmz;,http://pan.baidu.com/s/1nuPdhkl#qbmz,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500088681858&sk=6065D28083473231C78F3884E226D7DC&ufi=4141721584705293&token=cloud16&sig=i5Wpw80GDFKeVmqbD6BXFwxj4HY%3D,https://page71.ctfile.com/dir/11851471-22948182-713065/#
12813,《恍如隔世（The Separation）》,4mf2;,http://pan.baidu.com/s/1qY57X72#4mf2,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498628153147&sk=98A6737B325C52C84D55218BF66D57AA&ufi=3149021484374871&token=cloud15&sig=GyvnclCi2xFbOqd1L01igl4iyXQ%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498628153144&sk=98A6737B325C52C84D55218BF66D57AA&ufi=9132351483674597&token=cloud15&sig=E9LJHIJi%2BXW4stbs5cOvXOAmKNo%3D#
16252,《筒仓陈尸+第四射手》,abie;9021,http://pan.baidu.com/s/1i5HviRz#abie,https://page71.ctfile.com/dir/11851471-23409993-5658c3/,http://cloud.189.cn/t/bu22emFnquey#9021
